drug	correlation	p_value	n	p_adjusted	significant_fdr
BRD:BRD-K00003416-001-01-9	-0.03948068216012708	0.24389683256542977	873	0.8865500618843776	False
BRD:BRD-K64636206-001-02-7	-0.03943325217887087	0.3608602454843854	539	0.9137838053599907	False
BRD:BRD-K41256143-001-12-7	-0.03942175721251664	0.3610003644130495	539	0.9137838053599907	False
BRD:BRD-K82357231-001-17-5	-0.039406305594670996	0.35456086780656076	554	0.9137838053599907	False
BRD:BRD-K47886988-001-21-4	-0.03933206333825503	0.35854009372042867	547	0.9137838053599907	False
BRD:BRD-K00003326-001-01-9	-0.039326806717227915	0.24438940904008966	878	0.8865500618843776	False
BRD:BRD-K00003479-003-01-9	-0.03929635649806724	0.2474679861940031	868	0.8870853890659492	False
BRD:BRD-K11153516-001-05-5	-0.03926613047389358	0.3660502680431644	532	0.9137838053599907	False
BRD:BRD-K23976833-001-01-0	-0.039242095165453586	0.3583211810108574	550	0.9137838053599907	False
BRD:BRD-K57275767-001-02-4	-0.03922762913270009	0.37108549201933805	522	0.9155656282291454	False
BRD:BRD-A00100033-001-08-9	-0.039195331216732146	0.35670953862980814	555	0.9137838053599907	False
BRD:BRD-K58648841-001-04-7	-0.03918057717552707	0.35863728052251664	551	0.9137838053599907	False
BRD:BRD-K61536336-001-01-7	-0.03916993154702748	0.35833026006068197	552	0.9137838053599907	False
BRD:BRD-K92467929-001-01-1	-0.03909074126200064	0.3579952204946789	555	0.9137838053599907	False
BRD:BRD-K46523383-003-22-9	-0.039087896243265925	0.3597761393962143	551	0.9137838053599907	False
BRD:BRD-K52670952-003-01-4	-0.03903466856344711	0.3595570002518472	553	0.9137838053599907	False
BRD:BRD-K24312986-001-01-2	-0.03902938128347076	0.36005886720015695	552	0.9137838053599907	False
BRD:BRD-K30466858-001-09-6	-0.039005837330692225	0.3603489405949579	552	0.9137838053599907	False
BRD:BRD-A10977446-001-12-1	-0.0389890202339888	0.3694454257660563	532	0.914744725752089	False
BRD:BRD-K10995081-001-27-9	-0.03898174255259458	0.3681822758222995	535	0.9137838053599907	False
BRD:BRD-K65678996-001-05-5	-0.03896920925600713	0.3643199467678125	544	0.9137838053599907	False
BRD:BRD-K00003190-001-01-9	-0.03896512344006467	0.2487580250032005	878	0.8879224466284608	False
BRD:BRD-K31560319-001-01-5	-0.03886614321087291	0.36207305023887537	552	0.9137838053599907	False
BRD:BRD-K87343924-001-16-9	-0.03884633530491793	0.25020463664490933	878	0.8896551551855247	False
BRD:BRD-K26011976-001-01-0	-0.03882027984991034	0.3793128488562139	515	0.9169314186760723	False
BRD:BRD-K80025777-001-01-4	-0.03878697720713727	0.36392714746178506	550	0.9137838053599907	False
BRD:BRD-K66093087-001-03-1	-0.03877633964640171	0.3618775125408669	555	0.9137838053599907	False
BRD:BRD-K38627885-001-01-9	-0.03867157874536703	0.2528860000627963	876	0.8910721019337764	False
BRD:BRD-K40438880-305-06-6	-0.03865327526541475	0.3860539180096898	505	0.9172395510459721	False
BRD:BRD-K54262262-001-09-0	-0.038617681346957144	0.3686660349015389	544	0.9137838053599907	False
BRD:BRD-K00521308-019-01-9	-0.038600674562710796	0.3662376427767638	550	0.9137838053599907	False
BRD:BRD-K14880289-001-02-2	-0.03859483368817627	0.36762663017180314	547	0.9137838053599907	False
BRD:BRD-K00078221-019-02-9	-0.0384925488102366	0.2600455642903574	858	0.8952942830951071	False
BRD:BRD-K35170555-001-09-5	-0.03847254670026658	0.38037141517594936	522	0.9172395510459721	False
BRD:BRD-K31139048-001-03-2	-0.038426514938520576	0.40588568864220237	470	0.9214917579261755	False
BRD:BRD-K19352500-070-12-4	-0.0384149489299589	0.3685500434362178	550	0.9137838053599907	False
BRD:BRD-K66175015-001-09-0	-0.03839403058733913	0.37366523452299655	539	0.9167053946558427	False
BRD:BRD-K06426971-001-02-7	-0.038378298888833096	0.3685705431638919	551	0.9137838053599907	False
BRD:BRD-A86525947-001-01-4	-0.03833844156947438	0.40696336950314344	470	0.9214917579261755	False
BRD:BRD-K23541596-300-07-2	-0.03833278905671117	0.3708905535617787	547	0.9155656282291454	False
BRD:BRD-A40940854-001-01-1	-0.038314476772124566	0.36980475289977677	550	0.914744725752089	False
BRD:BRD-K00003342-001-01-9	-0.03829153573466891	0.2584015931519836	873	0.8946312841230952	False
BRD:BRD-K00004614-001-01-9	-0.038219572283877526	0.259298139492526	873	0.8946312841230952	False
BRD:BRD-K62289640-003-05-9	-0.0382145419920889	0.2579971831845838	878	0.8946312841230952	False
BRD:BRD-K55696337-003-24-4	-0.0381814805004694	0.37810352932942015	535	0.9169314186760723	False
BRD:BRD-K41337261-001-03-0	-0.03817779028801546	0.3693409197337116	555	0.914744725752089	False
BRD:BRD-K18895904-001-16-1	-0.038164300370895056	0.37299862591922295	547	0.9159476664266681	False
BRD:BRD-K53857191-001-22-7	-0.03815856619320426	0.3797365462911805	532	0.9169314186760723	False
BRD:BRD-K71926323-001-14-6	-0.03814717478057151	0.380329239924999	531	0.9172395510459721	False
BRD:BRD-K56981171-001-01-0	-0.03808979110316309	0.3796985550135834	534	0.9169314186760723	False
BRD:BRD-K22031190-001-23-6	-0.03805611979483629	0.37304328547509125	550	0.9159476664266681	False
BRD:BRD-A19661776-003-27-6	-0.037922938707817516	0.37559334885186973	548	0.9169314186760723	False
BRD:BRD-K00003264-001-01-9	-0.03790209373750813	0.26191238019898266	878	0.8952942830951071	False
BRD:BRD-K50631926-001-02-3	-0.037889501063799166	0.37296945411936233	555	0.9159476664266681	False
BRD:BRD-K35698076-001-01-2	-0.037857195020028614	0.37554872583908705	550	0.9169314186760723	False
BRD:BRD-K82118441-001-03-7	-0.03783107117575913	0.38294614135783195	534	0.9172395510459721	False
BRD:BRD-K67525671-001-02-5	-0.037812078757378804	0.38095683235131783	539	0.9172395510459721	False
BRD:BRD-K24864897-001-01-0	-0.0377788417985678	0.3831567487171757	535	0.9172395510459721	False
BRD:BRD-K00003328-001-01-9	-0.03777465357102532	0.2635210028815015	878	0.8958430398924067	False
BRD:BRD-K22229656-003-01-5	-0.037702532462773816	0.41529430793603495	469	0.926223108797766	False
BRD:BRD-K43002771-034-01-6	-0.037602104038641476	0.3836089674248246	539	0.9172395510459721	False
BRD:BRD-K09090523-001-02-1	-0.037583122314440866	0.3785826030248582	551	0.9169314186760723	False
BRD:BRD-K57927309-001-01-7	-0.037573954414274545	0.379133953025481	550	0.9169314186760723	False
BRD:BRD-K60866521-001-07-1	-0.03753642222332973	0.37744334037770255	555	0.9169314186760723	False
BRD:BRD-A15909516-001-06-6	-0.03750003902743076	0.3787708411326902	553	0.9169314186760723	False
BRD:BRD-K10115470-001-01-8	-0.03744210432937822	0.4180275481496196	470	0.926223108797766	False
BRD:BRD-A44133049-003-07-8	-0.037439168472408836	0.382155412493818	547	0.9172395510459721	False
BRD:BRD-K95921201-001-14-6	-0.03724607689170215	0.3820102058969192	553	0.9172395510459721	False
BRD:BRD-K17874705-300-03-2	-0.03724249653869866	0.3886197383746642	538	0.9176382899445187	False
BRD:BRD-A26690767-066-01-9	-0.03723707524228316	0.3829913292132792	551	0.9172395510459721	False
BRD:BRD-A29260609-003-26-0	-0.03722990179551373	0.3830830513454986	551	0.9172395510459721	False
BRD:BRD-K87956243-001-01-9	-0.03721979301528366	0.42129606784681767	469	0.926223108797766	False
BRD:BRD-K16343284-001-02-9	-0.0372179804564973	0.2706273541215684	878	0.8987728791238515	False
BRD:BRD-A73556557-001-06-4	-0.03720069216110444	0.38129737688745774	556	0.9172395510459721	False
BRD:BRD-A84907376-300-03-8	-0.03718200968545097	0.38196714893584205	555	0.9172395510459721	False
BRD:BRD-K83607951-001-02-2	-0.03717640085448853	0.38333438069292114	552	0.9172395510459721	False
BRD:BRD-K52487250-003-01-2	-0.03712215662503676	0.38446233184043965	551	0.9172395510459721	False
BRD:BRD-A64698388-003-01-7	-0.03711395113413169	0.3898181204286039	539	0.9176382899445187	False
BRD:BRD-A70998768-004-01-1	-0.03711061622752056	0.38374495673984615	553	0.9172395510459721	False
BRD:BRD-K19871656-001-01-3	-0.037100213219616214	0.4227905702131025	469	0.926223108797766	False
BRD:BRD-K03739921-001-06-8	-0.03709647216366013	0.38653032136682786	547	0.9172395510459721	False
BRD:BRD-K77345217-001-05-0	-0.037094026525784356	0.390072843033192	539	0.9176382899445187	False
BRD:BRD-K23647661-001-02-2	-0.03708364121500138	0.3866947128662908	547	0.9172395510459721	False
BRD:BRD-A77118605-237-09-5	-0.0370633253963652	0.2726247059027038	878	0.9003510472175871	False
BRD:BRD-K07106112-003-03-8	-0.03705276861922008	0.38578570796673445	550	0.9172395510459721	False
BRD:BRD-K70751730-001-10-4	-0.037026904118514684	0.2736450768111696	876	0.9006014710328264	False
BRD:BRD-K00003133-001-01-9	-0.037012937951576085	0.27327762292322455	878	0.9006014710328264	False
BRD:BRD-K16939217-001-02-9	-0.03699712817446061	0.2740313258722298	876	0.9006014710328264	False
BRD:BRD-K60640630-001-11-0	-0.0369658472199307	0.3864686758233411	551	0.9172395510459721	False
BRD:BRD-K25650355-065-02-0	-0.036939074379329286	0.3920572428761485	539	0.9176382899445187	False
BRD:BRD-K00003598-001-01-9	-0.03692382912064361	0.2744349001430877	878	0.9006345925430475	False
BRD:BRD-K47635719-001-21-1	-0.03688432808814125	0.38665357851579957	553	0.9172395510459721	False
BRD:BRD-M89827113-001-01-5	-0.03687907065496019	0.3928273198800498	539	0.9183861892848417	False
BRD:BRD-K00003425-001-01-9	-0.036785479586439934	0.27761392701210375	873	0.9014818576815803	False
BRD:BRD-K12609457-001-03-1	-0.036765682769903746	0.39738732039472124	532	0.9214917579261755	False
BRD:BRD-K43927145-001-01-2	-0.036738450004948714	0.3876753566551495	555	0.9172395510459721	False
BRD:BRD-K15086322-050-01-3	-0.036726280964928394	0.39129032792531493	547	0.9176382899445187	False
BRD:BRD-K23005288-001-01-8	-0.03671752171710708	0.4270993451613852	470	0.926223108797766	False
BRD:BRD-K59929863-001-01-9	-0.03664003717506042	0.3889488335511525	555	0.9176382899445187	False
BRD:BRD-K00003132-001-01-9	-0.03663387969345108	0.2782236456829183	878	0.9017321813535899	False
BRD:BRD-A15202882-003-02-7	-0.036585883891207975	0.3997011637961905	532	0.9214917579261755	False
BRD:BRD-K32318651-001-24-5	-0.03654021688877328	0.40029013962982996	532	0.9214917579261755	False
BRD:BRD-K73838513-003-05-5	-0.03650155606413362	0.3941971279844836	547	0.9201094874577668	False
BRD:BRD-A09722536-002-18-0	-0.036499991434982955	0.3929178026321745	550	0.9183861892848417	False
BRD:BRD-K82027074-001-07-5	-0.03649487474124515	0.39083188621570997	555	0.9176382899445187	False
BRD:BRD-K00003528-457-01-9	-0.03643482459639326	0.282223054111338	873	0.9049710449976277	False
BRD:BRD-K46061689-001-01-9	-0.0364242770933546	0.395199729296245	547	0.9202273392399618	False
BRD:BRD-K13888115-003-02-2	-0.03638358465617969	0.39572828178186403	547	0.9202273392399618	False
BRD:BRD-K59650319-003-04-9	-0.03633723755821192	0.2826868315817332	876	0.9049710449976277	False
BRD:BRD-K76927775-001-11-8	-0.03631780716286257	0.40183691568613317	535	0.9214917579261755	False
BRD:BRD-K27062708-001-23-1	-0.03626883931531711	0.3972209965201519	547	0.9214917579261755	False
BRD:BRD-K07441213-001-18-9	-0.036250869780420795	0.39572689968004193	551	0.9202273392399618	False
BRD:BRD-K43880410-001-14-4	-0.03624512235269838	0.3940845804033992	555	0.9201094874577668	False
BRD:BRD-K95110148-003-01-5	-0.03623928018859134	0.39544775548143685	552	0.9202273392399618	False
BRD:BRD-K44844162-001-01-6	-0.036180710816436666	0.39923744248339976	545	0.9214917579261755	False
BRD:BRD-K91263825-003-21-4	-0.036175497480154944	0.39628052134575087	552	0.9202273392399618	False
BRD:BRD-K44133266-001-10-0	-0.03616013672365797	0.40521225405051836	532	0.9214917579261755	False
BRD:BRD-K00004651-001-01-9	-0.03612069241031965	0.2863958662169509	873	0.9053703640123841	False
BRD:BRD-K66788707-001-14-3	-0.03611186182344057	0.39926858333645354	547	0.9214917579261755	False
BRD:BRD-A71407503-001-01-8	-0.036086639844362785	0.399598163977671	547	0.9214917579261755	False
BRD:BRD-A33697453-008-02-4	-0.03607996775106023	0.39968537684192623	547	0.9214917579261755	False
BRD:BRD-K56542719-065-01-4	-0.03602902555574787	0.39819689441473766	552	0.9214917579261755	False
BRD:BRD-K23566484-001-15-1	-0.03602304111102343	0.3987048918634784	551	0.9214917579261755	False
BRD:BRD-K98357249-001-02-9	-0.03591895767531951	0.4017934464098658	547	0.9214917579261755	False
BRD:BRD-K41415459-300-02-9	-0.03591134159104044	0.2883703332274089	876	0.9053703640123841	False
BRD:BRD-A07440155-003-25-4	-0.03588056940233311	0.4010037425962461	550	0.9214917579261755	False
BRD:BRD-A04506385-001-01-2	-0.03587000384953476	0.4041694021993058	543	0.9214917579261755	False
BRD:BRD-K28639661-001-01-6	-0.035869382108103136	0.4378619739089551	470	0.9295062818997621	False
BRD:BRD-K18749874-003-08-9	-0.035867209160539835	0.40770621414777686	535	0.9221602911603615	False
BRD:BRD-K44876623-001-03-7	-0.035849350325874885	0.40357219802555183	545	0.9214917579261755	False
BRD:BRD-K58794715-001-01-8	-0.03583507993094456	0.40289427003032624	547	0.9214917579261755	False
BRD:BRD-K19388745-003-01-7	-0.03578269379703434	0.4022904680584698	550	0.9214917579261755	False
BRD:BRD-K00004235-334-01-9	-0.035722650589868635	0.29036115053095357	878	0.9053703640123841	False
BRD:BRD-K01584643-001-04-9	-0.035692484831985935	0.2913206481803962	876	0.9053703640123841	False
BRD:BRD-K00077386-001-02-9	-0.03563560703895113	0.2971175180127879	858	0.9053703640123841	False
BRD:BRD-K26273521-001-07-3	-0.03559057646069397	0.44192247196743345	469	0.9296102303526885	False
BRD:BRD-K72327355-001-14-7	-0.03556159742524652	0.40649599252417795	547	0.9214917579261755	False
BRD:BRD-K29713308-001-01-7	-0.03556047217586594	0.4052210656451307	550	0.9214917579261755	False
BRD:BRD-A59303141-001-10-4	-0.03555395309273598	0.41313668110737767	532	0.9251845613232064	False
BRD:BRD-A08302182-001-01-7	-0.03554737340216196	0.4066838435153933	547	0.9214917579261755	False
BRD:BRD-A27924917-001-03-3	-0.03554494761755888	0.40456984953139347	552	0.9214917579261755	False
BRD:BRD-K50135270-300-02-3	-0.035523177898976875	0.4070035025067158	547	0.9214917579261755	False
BRD:BRD-A99388803-001-01-5	-0.03551829653794603	0.41053567207511654	539	0.9238295960905085	False
BRD:BRD-A42571354-300-12-0	-0.035498375214306724	0.40561388304237056	551	0.9214917579261755	False
BRD:BRD-K51263939-001-08-6	-0.03548848996946346	0.4061730689436645	550	0.9214917579261755	False
BRD:BRD-K15071410-001-01-1	-0.035479294046482396	0.4084462320567869	545	0.9222979433540349	False
BRD:BRD-K31054881-300-04-7	-0.03544413669247987	0.4059046537864164	552	0.9214917579261755	False
BRD:BRD-A86665761-001-01-1	-0.03540250548162265	0.41381229937239733	535	0.9251845613232064	False
BRD:BRD-A78322124-003-14-0	-0.03538648427030427	0.4092428331511604	546	0.9231756933875014	False
BRD:BRD-K24790130-001-07-1	-0.035286543331205206	0.408423454145453	551	0.9222979433540349	False
BRD:BRD-K64834129-001-19-6	-0.035232063791934186	0.4460506735085577	470	0.9306349839662539	False
BRD:BRD-K95851186-001-07-8	-0.03519011183984392	0.40885383662178626	553	0.9228336413792578	False
BRD:BRD-K81689258-001-04-8	-0.03514084441042783	0.29884669102402367	876	0.9053703640123841	False
BRD:BRD-K54330070-001-15-4	-0.03512541849055546	0.41227989607344595	547	0.9244981817499002	False
BRD:BRD-K55127134-300-11-2	-0.035120861406303674	0.4110558843274755	550	0.9238295960905085	False
BRD:BRD-K53913008-001-01-5	-0.035101788229765375	0.4482212393493548	469	0.9309948654579746	False
BRD:BRD-A85472596-001-02-2	-0.03502277090128542	0.4136480828736751	547	0.9251845613232064	False
BRD:BRD-K47264279-001-08-9	-0.03501800512035502	0.4137116708755444	547	0.9251845613232064	False
BRD:BRD-K16758059-001-01-8	-0.03497368875189978	0.42522837701053984	522	0.926223108797766	False
BRD:BRD-K22662557-300-01-7	-0.03496413061019886	0.41314809383713447	550	0.9251845613232064	False
BRD:BRD-A70814879-001-01-2	-0.034953280371803695	0.4496598245677072	470	0.9319872432279401	False
BRD:BRD-A11662333-001-03-3	-0.0349474162962812	0.4260222566179468	521	0.926223108797766	False
BRD:BRD-K09291936-001-13-3	-0.034925309564311335	0.45002284548782084	470	0.9324550262014963	False
BRD:BRD-K00004555-001-01-9	-0.03488499921178754	0.30182795430374565	878	0.9053703640123841	False
BRD:BRD-K96734425-304-01-7	-0.03488145746119763	0.42072251581055525	535	0.926223108797766	False
BRD:BRD-A24191444-046-02-1	-0.034877891161001415	0.41558373537250604	547	0.926223108797766	False
BRD:BRD-A09472452-015-23-4	-0.03487372994128722	0.42213709483964273	532	0.926223108797766	False
BRD:BRD-K00003102-001-01-9	-0.03486150752834433	0.30215381647441586	878	0.9053703640123841	False
BRD:BRD-K94288301-001-01-7	-0.03483975625626925	0.4126903181196192	555	0.9251129943982219	False
BRD:BRD-K39915878-036-24-4	-0.034833732974996916	0.4196201588165621	539	0.926223108797766	False
BRD:BRD-A45889380-300-07-1	-0.034817410122773895	0.41983819954732315	539	0.926223108797766	False
BRD:BRD-K93788137-001-04-1	-0.0347795741889105	0.4524010942176132	469	0.9331397543258395	False
BRD:BRD-K50387473-001-11-0	-0.03474115413022958	0.3043799214862329	876	0.9053703640123841	False
BRD:BRD-K65480835-001-02-9	-0.03472683369631825	0.3040264376854929	878	0.9053703640123841	False
BRD:BRD-K40624912-003-17-9	-0.03471967903388843	0.30467912839002914	876	0.9053703640123841	False
BRD:BRD-K40176866-001-01-6	-0.03456565663615521	0.45518817731534295	469	0.9350302140869271	False
BRD:BRD-K46435528-001-04-4	-0.03454763665315238	0.43089337927680715	522	0.928485616988773	False
BRD:BRD-A51747092-003-03-0	-0.03449199080748276	0.41948861563657425	550	0.926223108797766	False
BRD:BRD-K77038618-356-01-3	-0.03449151386823104	0.4259379203545868	535	0.926223108797766	False
BRD:BRD-A85651701-001-19-7	-0.03447582974064015	0.4463989109140923	490	0.9306349839662539	False
BRD:BRD-K52989797-003-26-4	-0.034419430988529495	0.41835430191455725	555	0.926223108797766	False
BRD:BRD-A85242401-001-12-3	-0.03437702201530814	0.4206173208412375	551	0.926223108797766	False
BRD:BRD-K00989047-001-01-2	-0.034368898542541784	0.45727857648604375	470	0.9350302140869271	False
BRD:BRD-K00077013-001-02-9	-0.03436500442869956	0.31468660356180045	858	0.9086375092457968	False
BRD:BRD-K98963219-001-01-2	-0.03436062063078703	0.42253807220081663	547	0.926223108797766	False
BRD:BRD-K77627880-001-04-0	-0.034288429947705576	0.42181635337135714	551	0.926223108797766	False
BRD:BRD-A65767837-001-04-4	-0.03427755884392105	0.422387032271185	550	0.926223108797766	False
BRD:BRD-K58626373-003-07-8	-0.03426465189444697	0.4204514307966057	555	0.926223108797766	False
BRD:BRD-A38076815-003-10-3	-0.034240153978875636	0.4207839207934936	555	0.926223108797766	False
BRD:BRD-K65518078-002-01-1	-0.03423971643456824	0.4241732927289743	547	0.926223108797766	False
BRD:BRD-K15426076-001-01-2	-0.03423526858613128	0.43068828188761465	532	0.928485616988773	False
BRD:BRD-A01593789-001-03-1	-0.034231831452694705	0.4225834201766337	551	0.926223108797766	False
BRD:BRD-K00004699-001-01-9	-0.03422602646445404	0.311057479527342	878	0.9086375092457968	False
BRD:BRD-K17008822-303-02-1	-0.034192131944970915	0.4248178801237027	547	0.926223108797766	False
BRD:BRD-A94276798-001-01-4	-0.034181572070324316	0.4224211846781424	553	0.926223108797766	False
BRD:BRD-K00077266-001-02-9	-0.03413837097817412	0.31789056926709797	858	0.9086375092457968	False
BRD:BRD-K20168442-004-06-3	-0.034095223154757236	0.4248607934364558	550	0.926223108797766	False
BRD:BRD-K69116396-001-04-1	-0.034046445687914074	0.42679491557242205	547	0.926223108797766	False
BRD:BRD-K83597974-003-22-2	-0.034033074545683065	0.4334171063630531	532	0.928485616988773	False
BRD:BRD-K28537285-001-01-8	-0.03402978805437268	0.43216177613123763	535	0.928485616988773	False
BRD:BRD-K47978074-001-02-4	-0.03400862429009003	0.43072487388010916	539	0.928485616988773	False
BRD:BRD-K06191411-001-02-5	-0.0339989155344117	0.31483437331405084	876	0.9086375092457968	False
BRD:BRD-K92446736-003-02-2	-0.03395652397348271	0.4267481750211857	550	0.926223108797766	False
BRD:BRD-K22631935-001-02-7	-0.03392643931567097	0.315867681691412	876	0.9086375092457968	False
BRD:BRD-K00003103-001-01-9	-0.033900263300993376	0.31568803647837296	878	0.9086375092457968	False
BRD:BRD-K31495718-001-01-1	-0.03388902827779781	0.4289371486483774	547	0.928485616988773	False
BRD:BRD-K11640013-236-10-1	-0.033879130117403906	0.4290720569294106	547	0.928485616988773	False
BRD:BRD-K64755930-003-03-2	-0.033877739256540904	0.42572063330771603	555	0.926223108797766	False
BRD:BRD-K55930204-236-24-3	-0.03384025533987874	0.4262331454443237	555	0.926223108797766	False
BRD:BRD-A75726477-003-21-3	-0.033782344794473715	0.4270256531026431	555	0.926223108797766	False
BRD:BRD-K74227494-001-03-9	-0.03373832138660078	0.31800668928739667	878	0.9086375092457968	False
BRD:BRD-K20878815-001-06-9	-0.03373575415500912	0.323634892128578	858	0.9096613583764639	False
BRD:BRD-K72925150-001-11-1	-0.03371592045046454	0.4313000889474732	547	0.928485616988773	False
BRD:BRD-K81728688-001-04-4	-0.033712767703079814	0.4313431939557852	547	0.928485616988773	False
BRD:BRD-K19781342-001-01-4	-0.033711382298235275	0.46641388037687703	469	0.9411356294436842	False
BRD:BRD-K77552740-004-01-0	-0.03367682641158087	0.43268173911528046	545	0.928485616988773	False
BRD:BRD-K43055376-001-04-9	-0.033626607606826654	0.32520369811213595	858	0.9103230691091776	False
BRD:BRD-K13211965-003-02-8	-0.03361063353352352	0.4306360514188338	552	0.928485616988773	False
BRD:BRD-K61269089-001-05-5	-0.03360928915894396	0.4361598052862536	539	0.928485616988773	False
BRD:BRD-A43005764-003-01-5	-0.033600992000483915	0.4678755709986193	469	0.9413984492287408	False
BRD:BRD-K00003505-001-01-9	-0.03352772952551524	0.32103852210200734	878	0.9086375092457968	False
BRD:BRD-K94239562-001-05-5	-0.033518323841119704	0.43400648050660945	547	0.928485616988773	False
BRD:BRD-K33502629-001-02-9	-0.03349463457303072	0.32207003431872155	876	0.9086375092457968	False
BRD:BRD-K24526313-001-17-7	-0.03346826822448883	0.3224513081558019	876	0.9086375092457968	False
BRD:BRD-K42090719-001-06-5	-0.03343399552375323	0.4459053982870043	522	0.9306349839662539	False
BRD:BRD-K32847234-065-04-6	-0.03343027048504653	0.4360602143335042	545	0.928485616988773	False
BRD:BRD-K62537556-001-02-5	-0.033380603476394086	0.4367426157022962	545	0.928485616988773	False
BRD:BRD-K95926480-003-03-6	-0.03336105307041668	0.43616752500649664	547	0.928485616988773	False
BRD:BRD-K00003346-003-01-9	-0.03334218955024498	0.3237252587469593	878	0.9096613583764639	False
BRD:BRD-K00005239-001-01-9	-0.03333180002081274	0.32387613689053213	878	0.9096613583764639	False
BRD:BRD-K09255212-001-16-6	-0.03332902166696036	0.44299649920653406	532	0.9296102303526885	False
BRD:BRD-A67036568-001-03-9	-0.03332355576964211	0.3239958935512631	878	0.9096613583764639	False
BRD:BRD-K05048137-001-03-9	-0.0332975582044825	0.4370417523310969	547	0.9287992170041152	False
BRD:BRD-U45393375-000-01-6	-0.03328909462403539	0.4608390190417124	493	0.9376692665263742	False
BRD:BRD-K45861246-001-13-4	-0.033274862271144796	0.4407415144394991	539	0.9296102303526885	False
BRD:BRD-K47642186-001-01-3	-0.03327229974558631	0.43823278344191835	545	0.9296102303526885	False
BRD:BRD-K33457401-001-02-9	-0.033218975023820305	0.3260707649398678	876	0.9103702688905027	False
BRD:BRD-K00003245-001-01-9	-0.033187800433699025	0.32597202671446196	878	0.9103702688905027	False
BRD:BRD-A85548292-001-01-8	-0.033171139761509864	0.4451610998563778	532	0.9303305226299801	False
BRD:BRD-K90629600-001-01-4	-0.03316989033620096	0.4438917398505538	535	0.9296102303526885	False
BRD:BRD-K31111078-001-04-2	-0.03316918510523476	0.4396542590057375	545	0.9296102303526885	False
BRD:BRD-K82236179-213-01-0	-0.033158437837189414	0.44319481347580253	537	0.9296102303526885	False
BRD:BRD-K43363084-001-01-3	-0.03312569945159713	0.4373200593267215	552	0.9288092595647292	False
BRD:BRD-K00003450-001-01-9	-0.03306947816866977	0.32908590431287565	873	0.9130870005803612	False
BRD:BRD-K24675965-001-06-9	-0.03305847411675187	0.3284149542716238	876	0.9130870005803612	False
BRD:BRD-K63516691-003-02-0	-0.033004939255356254	0.44108364876166467	547	0.9296102303526885	False
BRD:BRD-K11672787-001-01-5	-0.03299627905662663	0.4391139199063386	552	0.9296102303526885	False
BRD:BRD-K00003476-075-01-9	-0.03298508050276351	0.32893746521353806	878	0.9130870005803612	False
BRD:BRD-K89669299-001-04-9	-0.03295852434018845	0.33491374701090904	858	0.9137838053599907	False
BRD:BRD-K68553471-003-12-3	-0.0329494222219818	0.4405979911263486	550	0.9296102303526885	False
BRD:BRD-K10706131-046-03-6	-0.03290522445435107	0.4424658567186083	547	0.9296102303526885	False
BRD:BRD-K50199947-001-07-9	-0.032904453226285116	0.33067473283856025	876	0.9137838053599907	False
BRD:BRD-K82164249-001-03-5	-0.03289987134442819	0.4412859910165069	550	0.9296102303526885	False
BRD:BRD-K63979671-001-11-9	-0.03287262182496711	0.33059004343572973	878	0.9137838053599907	False
BRD:BRD-K87714311-001-05-9	-0.03287224950741609	0.33114848904780964	876	0.9137838053599907	False
BRD:BRD-K60371362-001-01-7	-0.03286676274926514	0.47766166980972447	469	0.9413984492287408	False
BRD:BRD-K10990317-001-04-5	-0.03286189250773779	0.4430672766809386	547	0.9296102303526885	False
BRD:BRD-K93240442-001-08-4	-0.03281209344343437	0.4425062676341187	550	0.9296102303526885	False
BRD:BRD-K00073070-001-02-9	-0.03279487101276569	0.33732046156636725	858	0.9137838053599907	False
BRD:BRD-K00004728-001-01-9	-0.03278478065720559	0.33326910118085906	873	0.9137838053599907	False
BRD:BRD-K11696279-003-02-3	-0.0327808162160473	0.4421097210443591	552	0.9296102303526885	False
BRD:BRD-K41194171-003-09-7	-0.03268960985635778	0.47956915796676813	470	0.9413984492287408	False
BRD:BRD-A49447682-001-02-4	-0.03268233794311567	0.44431363211598957	550	0.9296102303526885	False
BRD:BRD-K78364995-236-18-3	-0.03267842264484547	0.3348406218029507	873	0.9137838053599907	False
BRD:BRD-K01663662-003-20-2	-0.03266272875941417	0.4450033280096166	549	0.9303305226299801	False
BRD:BRD-K10859802-001-01-0	-0.03263795957601576	0.4525154116496731	532	0.9331397543258395	False
BRD:BRD-K37708699-001-01-4	-0.03260923144696193	0.4520614972434802	534	0.9331397543258395	False
BRD:BRD-K94623186-001-01-5	-0.03258828606558045	0.4814023002275534	469	0.9413984492287408	False
BRD:BRD-M92352362-002-02-3	-0.032580625824975014	0.4576072042083711	522	0.9350302140869271	False
BRD:BRD-K12932420-001-02-3	-0.03256025924083128	0.45875540619850785	520	0.9351393599783454	False
BRD:BRD-K89588135-001-01-9	-0.03255205399026231	0.448216623084648	545	0.9309948654579746	False
BRD:BRD-K00005242-001-01-9	-0.03255052868299532	0.33535281886950946	878	0.9137838053599907	False
BRD:BRD-K70586315-001-02-4	-0.03248370167414528	0.4470885593074993	550	0.9306349839662539	False
BRD:BRD-K67186445-001-02-1	-0.03247021775462547	0.45399269006791293	534	0.9349272592828207	False
BRD:BRD-K37543758-001-01-3	-0.03242238254416729	0.45465829310042327	534	0.9349272592828207	False
