submitter_id	aDC	Adipocytes	Astrocytes	B-cells	Basophils	CD4+ memory T-cells	CD4+ naive T-cells	CD4+ T-cells	CD4+ Tcm	CD4+ Tem	CD8+ naive T-cells	CD8+ T-cells	CD8+ Tcm	CD8+ Tem	cDC	Chondrocytes	Class-switched memory B-cells	CLP	CMP	DC	Endothelial cells	Eosinophils	Epithelial cells	Erythrocytes	Fibroblasts	GMP	Hepatocytes	HSC	iDC	Keratinocytes	ly Endothelial cells	Macrophages	Macrophages M1	Macrophages M2	Mast cells	Megakaryocytes	Melanocytes	Memory B-cells	MEP	Mesangial cells	Monocytes	MPP	MSC	mv Endothelial cells	Myocytes	naive B-cells	Neurons	Neutrophils	NK cells	NKT	Osteoblast	pDC	Pericytes	Plasma cells	Platelets	Preadipocytes	pro B-cells	Sebocytes	Skeletal muscle	Smooth muscle	Tgd cells	Th1 cells	Th2 cells	Tregs	ImmuneScore	StromaScore	MicroenvironmentScore
TCGA-AR-A1AQ	0.446407432364533	0.00514277982508336	0	0.10833795560036	0.00118968399426244	0.0141246028357508	0.00134737747241097	0.0173903837579925	2.83309066690273e-18	0.0019424426917873	0.031965168831514	0.0308191011816628	0.0556532388266647	0.00435881002011195	0.0535178844513463	0	0.0452087442196403	0.0484335030219665	0	0.026349240413238	0.0208197349275799	5.17645998506718e-19	0.464526317267516	6.46650185339244e-19	0	1.3822315251336e-19	0.000284071457806733	0.202433888612602	0.0530539185650077	0.0717019585029571	1.63415702735947e-18	0.0960044817555792	0.102331144698275	0.0284472607930402	0.014406608827234	0.00144611980739622	0.0103811050368605	0.00531247415491765	0.0766949906203527	0	0.0172511534260324	1.34137578980294e-17	0.160690584976596	0.0270186944941432	0.00167311483406105	0.00498407932057356	0.00192538735180619	0	0.00143134905939763	0.00164621664580601	0.043962496244432	0.0251573990318179	0.013609793468229	0.0425247819961426	0	0	3.84822673135732e-18	0.0257436581228532	0	0.173748643435003	0	0.244466755247992	0.210045029793709	0.0302842178884188	0.207993516014331	0.0129812573763316	0.220974773390663
TCGA-AC-A6IW	0.516683617007074	0	6.83404820140567e-18	0.0798146250590364	0.144500816532847	0.000129542591572101	0	5.28202890361816e-19	1.83476280417255e-18	0.0197407320350398	0.0411824125698043	0.0491660436578866	0.066192313247661	1.14900734683531e-20	0.219549290124152	1.66798868799958e-19	0.0566639579630308	0.0887045558896202	0	0.0475994465656298	0.0184385503429157	0	0.481981629903085	0	0	0	0.000693271386620774	0.0261012182188343	0	0.086457788852606	8.88613152657555e-19	0.164060937228549	0.141067535862105	0.0439022052820613	0.0141955522151894	5.59651628531872e-20	0.0119701443585415	0.00832028637814037	0.0968115310769335	0	0.0362121629559334	1.25370645747255e-18	0.128764940096774	0.0463239852135061	0.00200918909318109	0.00416335522048244	0.00260901595891943	1.94119823699874e-18	2.95012513350105e-18	0.0523351990518472	0.0222628514194693	0.0356459845884086	0.0335888689210212	0.00360447586662602	2.42837354197863e-18	2.16121446455978e-18	0.0343686306672576	0.0247277451570187	0	0.0362188325856019	0	0.519354484524887	0.0093764488938425	0.0145807002784176	0.260699178454817	0.00921927517145786	0.269918453626275
TCGA-E2-A150	0.222460523475859	0.0145793884434096	0	0	0	0	0	0	1.53399806037335e-17	0	9.08604885092076e-22	0	0	0	0.0580760093393355	0	0.0214273879935657	0.0602487476822214	5.69544485183868e-18	0.00482455682287091	0.049065373593425	3.42562380943751e-18	0.475812149113055	0	6.08013062512379e-18	6.73935941267667e-18	0	0.187222202208352	0.00205531030471919	0.0729770158490583	0	0.0460041347127022	0.034649462007902	0.0214145990726648	0.0011622411475714	0.00406010524061024	0.0145290882422391	1.35616250818592e-17	0.0270035078026433	2.18275862132916e-18	0	1.84309615757233e-17	0.191526446286883	0.0396536752545494	0	0	0.000575635306046009	0	9.47452109247596e-18	0.218569703203153	3.12148227851282e-17	0	0.116615302543602	0.00708480764810129	6.4985139979909e-18	8.84630054971259e-18	0	0.0214486335385183	0	0.178431250460166	1.10247765021482e-17	0.111470630812433	0	0.0617250210902404	0.034660621788763	0.0318223810184173	0.0664830028071803
TCGA-AN-A04D	0.0256383867254117	0	7.87456762496514e-18	0	0.0687557582520899	8.00366516924085e-20	1.44550795435669e-17	1.02541174214541e-18	3.73925704638654e-19	0	0.0204776572525005	5.94819039962096e-20	0	0	2.56420270037257e-23	0	0	0.187083602528393	0	0	0.0184785623544854	0	0.409689093760767	2.54972265928137e-18	0	0	0.00382793222738009	0.0966861735177659	2.46844757503405e-19	0.0399230379269941	0	0.00072419858007442	0.006638652089637	0.00754424460452771	0.00891781465661992	0.00120733787048686	0.00544070633286317	9.76220754703354e-18	0.0697248038929514	8.80124368415411e-19	9.68493518439734e-18	0	0.0848357278481865	0.0447421255803099	0.00879723656028559	0	0.00534231569024817	0	1.88281249860379e-18	0.00564081025992189	0.0993608425497802	1.81038860812859e-21	0.0142354651767949	0.0206544240096719	4.29907533979254e-18	0.0248303231686406	0.00475888392272365	0.0190158718535875	0.00208334280728912	0.14921699017724	0	0.358385665421657	0	6.32455920257609e-18	0.0064280088244629	0.00923928117724272	0.0156672900017056
TCGA-A7-A4SD	0.339410429815537	0.000916912716403869	0	0.0581967105302627	0.00971376746350688	0	2.31403861199659e-21	0.00310806047194037	7.60888608501806e-19	0.0224660746143093	0.0118686074201385	0.0233595251453004	0.0397573990339604	0.0160269307278926	0.00386495398320849	0.0179239666517302	0.0212579690454341	0.011822732521456	0	0.00243045851808774	0	0	0.568619552693929	0	0.0266647541029193	7.20072576523527e-18	1.50619735023705e-19	0.130996083454837	7.01355989828093e-19	0.132953565635599	3.66200337108126e-18	0.0535676437622307	0.0820576997893546	0.00334859796123702	0.00760984305291134	0	0.00191283711799126	0	0.0622803497376194	0.00425497550143657	0.000739184984171724	0	0.315508863543793	0.00437551758793852	0.00893018838790388	0	0.00014892517103137	1.88436691594494e-20	4.28465565281768e-19	0.0160430640316963	0	0.00507536597086243	0.0934591645360675	0.0473151263654406	1.47429109176997e-18	7.26588530834214e-20	2.85289550089357e-18	0.0569441777337779	1.48026334552348e-18	0.0985981517357586	6.02985977305021e-18	0.272275702195971	0	0.0381261697846862	0.0993409509766033	0.0137908334096616	0.113131784386265
TCGA-E9-A1N9	0.117231074675189	0.000337206262176253	0	0	0.0885020626315615	0	0	0	0	0	0.0318281828766279	7.63629172795586e-22	2.12573688302825e-19	1.9141883329371e-18	0.0240253122764972	0.0101351254618758	0	0.0481695966877093	0	0.00067953103694872	0.0651256129758035	0	0.268118115700218	1.1090402625841e-18	0.0117711244519012	1.25275333645937e-18	0.00170684246970416	0.261108073706264	5.92856219765612e-19	0.0205933952454568	0.0112789683400222	0.00185848667694177	0.011137339459167	0.00709318532488672	0.00667127006554977	0.00574639020879357	0.0034124941786748	0	0.0512074967608739	1.3787817258331e-18	3.36954926450915e-19	0	0.342064926922997	0.0531125837771288	1.55828253972682e-19	4.54019715090568e-18	0.00667295301622952	0	0	0.0305982182608156	5.90719950751171e-17	0	0.0371924811538572	0.00894413959568753	0	0	0	0.00386263455205149	1.55859766854588e-18	0.273553795066723	1.72262117666521e-17	0.149794958920926	0	0.00711867973380396	0.00613952518629351	0.0386169718449405	0.044756497031234
TCGA-AO-A1KR	0.0780554641984488	0.0133540433995709	6.06500878742139e-18	2.27356967700467e-18	0.0815707245479808	0	5.03269642515315e-18	1.50251031750339e-17	2.40014601730949e-17	0	0.0259412340137638	2.44506696902408e-18	4.16605044181808e-20	3.40844062482441e-18	0	8.24701306060832e-19	0	0.0985750690333981	2.22364245618681e-18	2.73755069195459e-19	0.0288530581495573	0	0.563743539119672	0	2.67353156580306e-17	1.30993110011107e-17	0.00189943661652287	0.140090702193698	0.0139788722577574	0.0897672859741464	0	0.00110814731504408	0.00608251826849015	0	0	0.000564578981842879	0.00540266386082532	4.76538692718875e-18	0.132940409743548	0.0270968420550289	1.58946723660037e-17	0	0.241161547706199	0.056100828009033	0.00138385809320997	0	0.00354454172277148	2.64014529291736e-18	7.18975933328649e-18	0.111615953894117	0.105429249723676	0	0.0446579522449124	0.0318963103111722	1.38058354277647e-18	1.22746065748145e-17	3.54399525990083e-19	0.0511630310643746	0	0.00428317198232898	2.337434610229e-19	0.534921279786436	0	0	0.000738764876696085	0.0211035507745641	0.0218423156512602
TCGA-A2-A4S1	0.284616836720952	0	3.0417149075738e-18	5.66912722924427e-18	0	0	0.015056244477647	0	0	0.0406438864906045	0.0153124933778108	0.0225154314386307	0.0183395239589126	0.000405893358970514	0.0656844207982752	0.0645033405647011	1.84241748477602e-18	0.0273417431482366	0	0.00311697792300307	0.146964667118577	2.32455699545013e-18	0.0166059152532578	1.32013996172841e-18	0.133058638432424	7.67542720428179e-18	0	0.261409903300173	0.0511314024821159	0	0.0366321288584052	0.133179667526372	0.113652927566107	0.061240463356369	2.711244927974e-19	0.00228686678873264	0.00706281820029673	1.62517150826331e-17	0.0561972702190554	0	0.100524660251998	8.91949563988644e-19	0.403989442355749	0.150880397676624	0.0320471849585324	2.80368350846009e-18	0.00501822795863857	0	7.60490803038209e-18	0.0887189042788955	0.149020250391437	0	0.0181742843396982	0.00918962011960258	7.52465899183665e-19	0	0	0	0	0.146794952385665	0	0.188765719955829	1.34217911339953e-17	9.90168125855276e-18	0.172891158093336	0.140011652775501	0.312902810868837
TCGA-A2-A0D0	0.226539772069958	0.0187148080513169	0	7.88615722406533e-19	0.0758467021404221	0.00413461905990223	9.33257655815635e-18	1.82747275176774e-18	2.48702831535795e-18	2.10467656320838e-17	0.0395885074979956	0	0.00468047271180706	0	0.0552369084101197	0	0.00763265422507932	0.106886923826366	0	0.00600506359620689	0	0	0.481656526074509	2.2175130824337e-18	1.12338248386081e-17	6.13356366182235e-18	0.00138714656256872	0.132123614851458	0.0102280595109431	0.0785365816835035	0	0.0305370415774215	0.0511359209607021	1.66028882330339e-18	0.00331021591415097	0	0.00710115019977456	0	0.16494721664213	0.00795786315721072	0	0	0.0435762510895041	0.0110513375417545	0.00219748656145197	6.80020995692416e-19	0.000263740754450435	1.65512552923988e-19	2.54527472058281e-18	0.0847970338288509	0.0765672966942734	0.00187740874014496	0.000864144578273161	0.0107756804577669	9.33538548657544e-18	1.08986227410359e-17	0.00510502143596799	0.0322062018037724	1.94607044462961e-19	0.106847141425521	0	0.47755382656495	0.0639571735623504	3.69387362617227e-18	0.0265682140585196	0.00935740402565845	0.035925618084178
TCGA-GI-A2C9	0.25219586734864	0.00311654463080535	0	0.0179812424470845	0.0451885469412098	0	0	1.69829062771426e-19	0	0.00671366650332227	0.00146815554872334	0	2.45452896587927e-19	4.17099222022209e-18	0.0886911872723541	0.104153161607637	0.0425363432549724	0.0659012731014104	3.31408118342719e-19	0.0185459723152479	7.28766530264905e-19	1.20397702828686e-21	0.469409352565626	2.28418362669083e-18	5.55866099560454e-18	1.37774379711848e-18	0	0.0162758606398863	0.0349491933762817	0.0893068860831346	3.30370447822857e-19	0.0440263998617298	0.0619756508950844	0.00956703714229258	0.0130947947890178	0.00114399571515482	0.0415959121563334	9.21545315880885e-19	0.0312998217611076	0	0.00650717015076031	0	0.0942285438105137	0.00138345212753884	0.00485912585893816	1.12115856335405e-18	0.00359012315201967	3.08350280004214e-19	3.62415098360845e-18	0.0460232011021349	0.0830320730243686	0.00994118122293115	0.0517352458807535	0.0118813834187381	5.13190107940788e-21	0	1.61441983097058e-18	0.027730564641889	4.17464449733804e-19	0.279023246097524	5.21369996914646e-18	0.111364172776649	0.00163671813014098	0.0146571138906942	0.0667703863758935	0.00155827231540268	0.0683286586912962
TCGA-D8-A1JK	0.311444033380725	0.016555687143687	5.45437603614659e-19	0.0132005754812922	0.0914069235723259	0	0	4.43034315337886e-18	0	0.0280188522676756	0.0127371047624063	0	0.00975696736021417	2.54485985057842e-19	0.0506248031693368	0.0175787071004788	0.0268876200322537	0.0409219381801387	0	0.0193562869715568	0.0678947213679076	1.88717747331559e-18	0.517245390844648	0	0.0159107440568147	3.53226194840205e-18	0.00113568226669937	0.0495478088580257	0.162850698404503	0.0621736160458471	0.00133045232556947	0.113799935643973	0.111244901291166	0.0233054514164208	0	0.0012843113367821	0.00445778485707093	0	0.0621968663448617	4.12378615413223e-18	0.0270862252915425	8.05659693978998e-18	0.345937825429143	0.0747842449495951	0	0	7.64707937923786e-05	0	3.8685294728922e-18	0.0663310001091213	0.044502241044928	0.0404233609548316	0.138019809772205	0.0132788088705749	1.07601847087684e-18	0	0	0.0390831864537835	0	0.109532015460001	7.52922512927363e-18	0.188359807736219	1.91153496781221e-17	2.93992590485292e-20	0.11562868225891	0.0501805762842047	0.165809258543115
TCGA-AC-A2QJ	0.312210227421092	6.03704574778787e-19	8.54607394175118e-19	5.96516242157718e-19	0.0585255502178887	0	6.10158622860055e-19	0	1.04731062341604e-17	0.0401996346419697	0.0263416109235684	2.6315514327645e-18	0	0	0.129835141761206	7.91840719326648e-21	0.00595064344551487	0.0206294749110448	8.72329904573944e-18	0.0303613141619142	0.133410629274701	0	0.351065941593846	0	0.127661658057803	0	0	0.128013479258774	0.43254478051898	0.114810225991978	0.0701915565447267	0.142211798580981	0.133189295910246	0.0695934954079003	0.00678387995432672	0	0.00769823582540625	4.195122976907e-19	0.157118385542816	9.73910344420113e-18	0.119112943501856	2.9594157672903e-17	0.81786457353193	0.230818639562507	0.00153684881741998	6.34014900190785e-18	0.00328589074399851	0	0	0.149485302919391	0.0696800264099904	2.090296966283e-18	0.0776779486878736	0.00775741393433485	9.37597504596478e-18	6.97937859182306e-18	2.82680821443715e-18	0.0468908526509482	0	0	1.29318984245881e-17	0.374607452266837	0	3.53462668614065e-17	0.198979957466051	0.130536143666252	0.329516101132303
TCGA-A2-A0T0	0.18983071450026	0	0	0.00734881553489706	0.0280086451957816	0.00803970555423335	1.02180573167442e-18	0	1.24386635235366e-17	0.0205542252595019	0.0349719232421024	0.000630902872375903	2.75540783096764e-19	0	0	3.8307860548679e-18	0.0048331078803749	0.0730162486626728	1.13738632513557e-17	0.000350963173391207	0.0223989678393988	0	0.513035012272135	0	5.93098324497835e-18	8.66815634523338e-18	0	0.0272511368725297	0.0400395533788374	0.080680961229953	9.04838506534596e-19	0.0412634527341438	0.0526011562524003	0.0155976171229806	0.00905597511213405	0.00116674564848566	0.0103003457690909	0	0.0935461440984218	0	0.0152374150757208	0	0.294550774062068	0.0347045265608082	0.00325643133292877	0	0.00204174118396763	1.85754125868703e-19	0	0.0611369558272729	0.030535302206544	0	0.0552807344914088	0.0143138294006182	4.38595855852652e-19	0	0.00574557708642952	0.0454835357079152	0	0.18641999648036	0	0.314417852038171	0	2.91491987180102e-19	0.0492583496684419	0.0111994839196994	0.0604578335881413
TCGA-AC-A8OQ	0.28118211264356	0.227417552626259	0	0.0945337669754585	0.00736363624757777	0	0.0451065662328155	0	1.23752357721755e-19	0.042245464047448	0.0143537105996	0.0421587114856393	0.0145515475365008	0.00296062744154499	0.00981628415085703	0.021072806280816	0.0649114776943093	0.0304420078775204	2.45413330844153e-19	0.00361548254046593	0.0953865942584238	0	0.380776670134282	4.56939791908798e-19	0.0325531945329939	0	0.00264254678099065	0.164056467350759	0.000639310287526691	0.0688118355142372	0.0153319958265423	0.0241573750080018	0.048079774389357	0.0210154679726372	0.00943785600300965	0.00663653441105114	0.0310866197794099	0	0.0484008537110842	0	0.00860214273831213	7.50656387368623e-18	0.29747100757598	0.117057505751423	0.00173288247218441	1.14243804148478e-18	0.000235270638741868	0	1.62232959512657e-17	0.0707740733341382	4.77766298163985e-19	4.24226332393602e-18	0.143240917064892	0.0507177256963334	5.92655507665222e-19	0.0545575913847644	1.32615676989943e-17	0.0167770035798558	0	0	1.91494217433629e-19	0.203134893722242	1.01042196291391e-17	0.00401263666022953	0.121670223167258	0.177678670708838	0.299348893876097
TCGA-AR-A24Q	0.211355451400087	0.00336527091576406	0.0355200287222687	0.0119622872788103	0.00845209707937666	0.00722749522868077	0.0066987286275243	0.00325610102487721	0	0	0.0121237929049136	0.0341362740437596	0.0534212775976924	3.37142604895241e-18	0.0476596624911289	0.14336379243201	0.0288531721897767	0.0309349540939454	0	0.00689028671990866	0.0292043140863097	0.000854694926370292	0.184302273178836	0	0.0398366879611992	0	0	0.180969029712658	0.0507986401277901	0.0386536427159758	0	0.0368227489053644	0.0351013381203878	0.00707290383503607	0.00407164916831625	0.00597912850389853	0.0151929723059078	4.53972267649481e-18	0.0834867347584965	6.53305028571191e-19	0.00477480240167483	0	0.12620489399946	0.0261765837127077	0.00898175508619857	3.5195977909399e-18	0.00369986013638614	1.91780312744154e-19	0	0.0356959836822137	0.0995639093901245	0	0.0866816480695244	0.0173710010668376	0	1.34933315875929e-18	0	0.00323760856721156	0	0.284687735405437	0	0.137934991460456	0.0622325699177558	0.0162279838112806	0.0685125629793877	0.0362031364816364	0.104715699461024
TCGA-A2-A0YM	0.303225916035	0.00287935136107335	0.0129331929433779	0.0196641987106486	0.122506084227429	0	2.27931732409984e-18	0	0	9.44618311737157e-19	0.00712978421855662	4.71060122881512e-18	0.000700985440565774	1.28129211649253e-18	0.0358530160282529	0.00983139369176626	0.0177255952327492	0.0116503950618333	0	0.0120345330709253	0.00548911530701035	0	0.44929717074714	0	0.0263021311947079	0	0.00292178173839145	4.6379853316073e-19	0	0.102686442360662	0	0.0609790066358377	0.0702200437141467	0.0100477371058334	0.00641441488590859	0.00260025460545465	0.0290032550862437	0	0.0756891738484485	0.0164380089984276	0.0265345987422855	7.61784196422014e-19	0.0116315339287059	0.0208126212550766	0.0115190025080454	0	0.00337667096493107	2.41552186963138e-21	4.38408928334818e-18	0.00446496656255569	0.0216225616320967	0.00313778348385929	0.0560267505605618	0.00539369495739473	0	0.0166043255016285	0.0193907049517624	0.0462679229400082	0.00270064008710334	0.0960046872523016	0	0.253400713654818	0.0361770633143134	0.0315199781334395	0.0837511680304038	0.0173352989313958	0.1010864669618
TCGA-BH-A0BW	0.400518099541505	0	1.39725202797866e-17	0.120321253499277	0.0780444746924227	0.00313108255292625	9.1592534377237e-19	0	3.13050705143604e-18	0	0	0.0198298981870427	0.0488250233059287	1.6954966958685e-19	0.0215518513279164	0	0.0710665476891313	0.0208240772291051	4.84176560324953e-18	0.0068147964236911	0.00684578339858798	1.47705036888795e-18	0.431336964174034	1.04368016623178e-18	0	7.89691635865193e-18	0	0.0149071409896605	0	0.0641834775353968	0	0.0732324367190925	0.122719404049886	0.00835650830856651	0.019733190857891	0.000214059705545665	0.0328743361788962	0.011391073214168	0.00670508998146083	0.00951707113792598	0.0150260243714931	8.70046688611684e-19	0	0.0169244135383611	0.00279361997762719	0.0205924108578458	0.00097256254839505	0	0.00728497163385371	0.0519830214829318	4.41992834986997e-19	0.0801568471185524	0.00586096233529595	0.0107748335822052	5.59741498734182e-18	0	2.21821065339811e-18	0.0147891745547104	0	0.247934823162232	0	0.100300685507144	0.0999537565483891	0.0564099327852	0.174828381128227	0.00342289169929399	0.178251272827521
TCGA-A2-A3XX	0.230818625812582	2.76740365398739e-20	7.33187497978069e-18	0.0490803448741746	0.0882954122973994	1.4446674438823e-19	4.26203827337325e-18	6.57864265363187e-18	2.43077183640923e-18	4.46579434453535e-19	0.0102988644987382	0.0210690631431033	0	1.73685358595012e-18	0.00232785034879761	0.0442842221073267	0.0284763302722173	0.0294818933718368	0	0.00286772507136903	0.0150975893536636	0.00407346734161362	0.50566907844376	0	0	8.07196899123507e-18	0.000628956903348925	0.0698939408560419	0.00304203176268408	0.0745919259754541	0	0.0343357218999826	0.0507085778833335	0.0236596913172242	0	0	0.0153179274619198	0.00124935034804951	0.102468104033627	0	1.3593761546468e-18	1.50808937476315e-18	0.31491514001767	0.0502668268155409	0.00258327410546949	0.000592007143085809	0.00184907302472749	0	3.02699987467294e-18	0.0654086468590126	0.07562009659662	1.79552971394322e-18	0.0938426601026881	0.0129920409959435	0	0	0.015609223938999	0.0144783413673274	0	0	3.55614104816115e-18	0.325790963790446	0	0.00404714905939949	0.0742842148868288	0.00754879467683178	0.0818330095636606
TCGA-B6-A0WX	0.290858662819359	0.00787173851445668	0.0394278866366204	0.0371151832083356	0.00382210990998015	4.34716788158309e-21	0.0219429923113124	0	1.99338236248122e-18	0.000657758768414521	0.0337111795702108	0.0127365868520036	0.00428972046018449	1.40567460070932e-18	0.0189321697905721	0.0918405363517005	0.0299896046679803	0.0491803839195137	0	0.00362344657354618	0.00348769261194082	0	0.516632348652023	0	0.105391111673014	0	0	0.21642807133602	1.65908771328292e-18	0.075988154750249	0	0.00164092471661238	0.0214889292953512	0.0123774028913533	0.00595478420348269	0.00443071797772591	0.0103511667368071	1.53708250563533e-18	0.0459676788759077	0.0287944893768972	1.38246134510295e-18	0	0.33373464957486	0.0119408347418857	0.00835070969845392	0	0.00321072650936576	0	0	0.0441630213426228	1.20066718347706e-17	0	0.057860798609779	0.0129331664606682	2.53055875292642e-18	0	0	0.0293240916371826	2.63707712312338e-18	0.159397336332925	3.00610262555143e-18	0.130018511753935	1.27855942514226e-17	0	0.0407139503693203	0.0583752713997057	0.0990892217690261
TCGA-A7-A26G	0.227800718926011	0.0481570001591527	0.0173898112710001	0.0398024750893979	0.0170923897460755	0.00765453538877482	0.00924305192850426	0.00460041080562704	0	0	0.00706707626355402	0.0185015498504066	0.0391804040580537	2.83091014585258e-18	0.0750869963852582	0.0702430449507346	0.0295140260006007	0.0450999037661278	0	0.00865564924533116	0.0473160370698575	0.00151525334157288	0.319198585658482	0	0.171396625256466	0	0.00124218169452695	0.222897486927998	6.13981108615789e-19	0.0296946314389453	0.00143373036284791	0.0644878641912987	0.0521316598147953	0.0368760915094523	0.0209642904805286	0.00255327802506152	0.0188386284314697	5.24906651283336e-18	0.033764631740481	0.0109441503812518	0.00664984797195849	2.899960199043e-19	0.175457524079127	0.0306192558383418	0.0037635100944365	4.72483643103234e-19	0.00344132329033871	5.15596997811613e-05	1.99296366411891e-18	0.0172308814894302	0	0.00165818457338266	0.101559363265826	0.0153317565019187	0	0.0957972523166662	4.49143791735818e-18	0.00250772280303058	0.00233046281586277	0.202974127756285	0	0.00907065148573177	0.0406309264268425	0.0675990334668441	0.110152600450602	0.133434831242738	0.24358743169334
TCGA-BH-A1F6	0.351478201240362	0.00670539202272167	0	0.0288549838709055	0.0112056128001847	3.36688431442448e-20	0	1.8354361546568e-18	9.94871271883206e-18	0.00895412694809334	0.0337731590884738	0.0502708649794837	0.0527721567853886	2.45179817972042e-19	0	0.0129340396866499	0.0160589850289482	0.0404282667565757	0	0.00412163504832899	0.0136412153972833	0	0.518655347346955	0	0	0	0.000799334947962937	0.0624394316017475	5.89433882587831e-20	0.0737072842573229	0	0.108956145020634	0.120982429889382	0.032424659862991	0.00952581925022431	0.00375493066321343	0.0183567509452795	0	0.0879639522859552	0.00149802527515313	0.0399964469716183	0	0.189798844943694	0.0272934012393326	0	0.000182378699199987	0.00202494748756776	0	0	0.010313132161791	0.0739985474453206	0.0138219990293384	0.0295455487430401	0.0207474812554922	2.36286339420435e-19	0	0.0118188017379231	0.0318376918201749	0	0.138635457198037	0	0.271319480196911	0	0.00329782821356461	0.161150596760797	0.0101733037100025	0.171323900470799
TCGA-C8-A131	0.122479458039681	0.0273146111521681	0	1.78883445671263e-19	0.0134074458843963	0.000189059797388668	0	0	7.61317049514422e-18	0.0360227841607878	0.0132718401976652	3.04927245369461e-19	0	2.78867688784247e-18	0.0178395542068417	7.77240987876568e-20	0.0242866521714778	0.0525522497497534	4.83464471477375e-18	0.00558350028224764	0.0633955569488207	6.14033803368146e-20	0.637349753305448	1.05222252529258e-19	0.0310454967984923	0	0.00185285409899682	0.025190263407859	0.103202896122881	0.0768814683783413	0.00931609325322673	0.0382014464027735	0.0400970950256225	0.00900835524402337	0.00516496147342616	0.00304327810964976	0.00189262270697889	4.21501272140752e-18	0.0607527373871502	1.60249924907059e-19	0.0189844279302168	4.44452882418977e-18	0.440609705892365	0.0636146388566606	8.27096796848948e-19	0	0.00113023067450804	8.14485267375838e-20	0	0.0679481598197119	0.0438841060753742	0	0.114462017751199	0.0059707561047114	6.68388620919288e-19	0.00565994163594658	0	0.0458132639584545	2.44898638944546e-19	0.0492370947280148	7.38425201591006e-18	0.212900704853713	3.67006870273364e-18	3.9461677508749e-19	0.0452895573924427	0.0608778324497405	0.106167389842183
TCGA-A2-A0T2	0.160116534309742	0	1.47772185970177e-17	4.60122969578142e-18	6.12758944958997e-19	0	0	3.25393993521064e-18	0	0	0.0182791778008378	0	0.00597947099457587	4.30469130029099e-18	0.00224887902312241	0	0	0.0586012801895003	0	1.66978329203734e-18	0.0873278899168082	0	0.620863612738313	0	0	0	0	0.23002076112279	3.76424473221546e-17	0.0859131654697809	0.0161880840043662	0.0483285990276696	0.0636404819564336	0.0238551775645166	0	0.00284473470980063	0.00552659870728605	8.57419583753833e-19	0.0720106776939152	0	5.20440653655622e-18	0	0.28840443310839	0.0799638616188087	0.0028284983138048	0	0.00124815359576446	5.31752823317282e-19	1.02939651521715e-18	0.105960389644269	0.0519940380788866	2.1973475630408e-18	0.0701797957004849	0.0190763341841776	1.20860338095586e-17	0	6.97485689519156e-18	0.0383912003412329	1.29214433957812e-18	0.222178963653608	0	0.244041517011726	0	6.15959309287298e-18	0.0322190660184464	0.0436639449584041	0.0758830109768505
TCGA-E9-A1NC	0.454017196226881	0.00235939902711696	0.0260739088855158	0.0150851389815094	1.71690441153498e-18	0	0.00216630874532916	2.08960655836293e-19	9.38142343591391e-19	0.0125648379279968	0.0332550972835316	0.0258163318636208	0.0335762398016593	0	0.0119693012563873	0.0764664868947797	0.0202671983164272	0.0859656386437299	0	0.00650684211583533	0.0181333660399938	5.03556369811816e-18	0.672874619790947	0	0.0633114483157952	0	0	0.194705913011922	7.45638380370345e-18	0.15154547934865	0	0.0900518464077739	0.121246804120653	1.76208551326805e-05	0	0.00405782492010207	0.0280458419189083	0	0.0529991108813529	0.0074015745662661	0.00864261637994113	0	0.351977514992967	0.0438381381851919	0	0	7.03147817597544e-05	0	3.82513457683288e-18	0.0617326861746638	0.0554554637431822	0.00113198669145637	0.0809668242583634	0.0258939155817558	0	0	5.41582273528703e-18	0.0788188187412602	4.41060959035763e-18	0.0548932768086598	1.14647887729e-17	0.202564306795457	3.50811176534217e-18	0	0.0974018504991204	0.041902106691453	0.139303957190573
TCGA-BH-A18G	0.116226169275945	0.00466201258039287	8.97865198841993e-18	0.00321306219037946	0.0782905849628455	3.98685497462507e-19	0	3.45946753954218e-18	0	0	0.00741490833154009	2.61313456794799e-18	1.36058717209414e-18	4.59029368619752e-18	0	3.74750455543269e-18	0.00112524585246686	0.0905262768306308	7.92508375764399e-18	0	4.7081110850141e-18	3.27824995944042e-19	0.527316510764797	0	0	2.18079641719565e-18	0	0	8.2303746994924e-18	0.0530986388375009	4.70340313479258e-18	0.0290950298650986	0.0345682010739796	0.00801831984947753	0.00112456835383397	0	0.0121978478887764	0	0.0719375106236702	6.28299971587812e-18	0	5.8444127341044e-18	0.262101799690559	0.0111477629835044	2.9369656848624e-20	0	0.00138973561885412	0	7.34006997750916e-19	0.13552231826479	0.0453421155772368	0	0.0476419262877828	0.0206392511608253	2.54804085572937e-18	0	1.44709408537983e-17	0.0215840049921548	8.70403882573143e-18	0.276304468962684	8.4338652701646e-18	0.2640712128384	4.40255363345054e-17	0	0.0222884402728747	0.00233100629019644	0.0246194465630712
